label,text
C04,"Selective uptake of toxic nucleoside (125IUdR) by resistant cancer.
 We report uptake of a thymidine analogue 125-Iodine-5-iodo-2'-deoxyuridine (125IUdR) by nude mice bearing human xenografts of choriocarcinoma or colonic cancer.
 When 125IUdR was given alone, uptake by intestinal tissues was 5-10 times greater than by the tumours as measured by tissue gamma counting.
 This ratio was reversed when hydroxyurea or cytosine arabinoside were used as inhibitors of ribonucleotide reductase and were given in combination with 5-fluorouracil or methotrexate to inhibit thymidine synthesis shortly before injecting 125IUdR.
 Counting the radioactivity in tissues removed 24 hours after 125IUdR gave tumour to highest normal tissue ratios of up to 15:1, but the corresponding nuclear grain counts, which is probably a more reliable indicator of selective uptake into DNA, were in excess of 100:1.
 The addition of unlabelled IUdR to the regimen only reduced the uptake of 125IUdR when given in relatively large amounts.
 For this approach to be exploited it is concluded that the tumour must be resistant at the cell level to the inhibitor of DNA synthesis either de novo or as a result of prior exposure to it.
 This inhibitor can then be used to block uptake of the potentially toxic nucleoside analogue by normal renewal tissues while it is taken up by the resistant cancer cells.
 By inhibiting synthesis of the corresponding normal nucleosides with inhibitors to which the cancer cells are not resistant, incorporation of the toxic analogues into tumour DNA was enhanced.
 Although 125IUdR is a convenient agent for exploring this approach and is highly cytotoxic when incorporated in DNA, the clinical potential of reverse role chemotherapy probably lies with the development of toxic non-radioactive nucleoside analogues."
C04,"Tissue dose estimates following the selective uptake of 125IUdR and other radiolabelled thymidine precursors in resistant tumours.
 For the purposes of evaluation of the therapeutic potential of the radiohalogenated thymidine analogue 125IUdR, estimation of the radiation dose to the tumour cells and normal tissues is important.
 To determine the dose to any tissue from the radionuclide 125I is not simple, since the major emissions are very short-range Auger electrons.
 The cytotoxicity of 125I is strongly dependent on the position of the decay relative to the DNA, the principal target for cell sterilization.
 Estimates of the cytotoxicity of 125I based on the traditional MIRD recommended formulation (ICRU Report 32, 1979) may produce gross underestimates if it is incorporated into the DNA via the thymidine precursor 125IUdR.
 In this work, tissue count and autoradiography (ARG) data from studies by Bagshawe et al were used to estimate tissue doses following the administration of 125IUdR to LS174/T (a colorectal carcinoma) and CC3 (a choriocarcinoma) tumour-bearing animals, after a hydroxyurea block of the normal tissue turnover.
 The tumour cell toxicity is estimated from ARG data on the degree of 125I incorporation into the cell nucleus.
 Major drawbacks with 125I for this type of therapy are the long 60-day half-life, leading to radiological and waste disposal problems and the extreme short range of the radiotoxic effects.
 Possible alternative radiohalogens, 13I, 77Br, 131I and 211At, are suggested in place of 125I in the thymidine analog iododeoxyuridine.
 Dose calculations are performed and cytotoxicities estimated on the assumption that their biological retention characteristics are the same as for 125IUdR."
C04,"Importance of the omentum in the development of intra-abdominal metastases.
 Areas of trauma are preferred sites for metastatic tumour growth.
 In extensive intra-abdominal tumour recurrence the omentum is invariably involved.
 The importance of the omentum in the development of tumours at sites of intra-abdominal trauma has been investigated.
 Colonic anastomoses were performed in Hooded-Lister rats with and without omentectomy.
 Animals received intraluminal or intraperitoneal injections of a syngeneic tumour.
 With intraluminal injection, tumour occurred at the anastomosis and in the omentum in 38 and 43 per cent of animals respectively but following omentectomy the values were 14 and 9 per cent (omental remnant).
 With intraperitoneal administration tumour occurred in 53 per cent at the anastomosis and in 79 per cent in the omentum compared with 16 and 29 per cent (in omental remnant) following omentectomy.
 In this model a reduced ability of an anastomosis to support 'seeded' tumour following removal of the omentum is demonstrated and the development of local recurrence from spilled tumour cells during operation may be enhanced by, or be dependent on, the proximity of the omentum."
C04,"Evaluation of the results of oesophagectomy for oesophageal cancer.
 The long-term results of standard techniques of oesophagectomy were examined in 127 patients with squamous cell carcinoma of the oesophagus.
 A near-total oesophagectomy with a cervical anastomosis was performed in 93 patients and an oesophagogastrectomy with an intrathoracic anastomosis was carried out in 34 patients.
 One hundred and eight patients had a curative oesophagectomy and 19 patients had a palliative resection.
 Eight patients received radiotherapy to the tumour bed.
 There were 15 deaths in hospital and the overall 5-year survival rate including perioperative deaths was 13.2 per cent.
 Survival was adversely affected by incomplete excision of macroscopic tumour (P less than 0.001), positive regional lymph nodes (P less than 0.05) and distant lymphatic metastases (P less than 0.02).
 The 5-year survival rate of patients with tumour invasion beyond the oesophageal wall (T3) and negative nodes was 20 per cent.
 Postoperative irradiation had no effect on the survival of patients with gross residual tumour.
 Complete clearance of microscopic tumour was achieved in 50 per cent of patients with T3 tumours and this group did not benefit from adjuvant radiotherapy.
 Survival in patients undergoing curative oesophagectomy with residual microscopic tumour, however, was significantly improved by irradiation of the tumour bed (P less than 0.01).
 These results suggest that the survival of patients can be increased significantly by the excision of all gross tumour and by identification of those who will benefit from local radiotherapy."
C04,"Prolonged intermittent clamping of the portal triad during hepatectomy.
 From 112 consecutive hepatectomies for malignant tumours performed with intermittent portal triad clamping, we have retrospectively selected the 20 cases in which clamping exceeded 90 min.
 Intermittent portal clamping of prolonged duration was used because of abnormal liver texture in 13 cases (mainly patients who had received intra-arterial chemotherapy) and/or because of technically difficult hepatectomy.
 The mean(s.d.) duration of intermittent portal clamping was 109(18) min and in two cases it exceeded 140 min (148 and 150 min).
 There was no postoperative mortality and the rate of postoperative morbidity was 35 per cent.
 Postoperative changes in biochemical liver tests were not major and transient hepatic failure occurred in only one patient following subtotal resection of the liver.
 We conclude that intermittent portal clamping is a useful manoeuvre in partial hepatectomy when resection is difficult or prolonged, or when the liver parenchyma is abnormal.
 Such clamping may be used for longer than 120 min without major complications."
C04,"Detection of colorectal liver metastases using intraoperative ultrasonography.
 Intraoperative ultrasonography of the liver has been carried out in 99 patients undergoing surgery for colorectal cancer.
 Palpation of the liver, preoperative abdominal ultrasonography and computed tomography scanning were also performed in all patients.
 Metastases were identified in 26 of the 99 patients (26 per cent).
 Intraoperative ultrasonography diagnosed more metastases than palpation, abdominal ultrasonography or CT scanning, identifying metastases in 24 of the 26 patients, including six patients in whom the metastases were not detected by any other technique.
 Identification and localization of impalpable liver metastases is therefore possible using intraoperative ultrasonography."
C04,"Proliferation characteristics of human colorectal carcinomas measured in vivo.
 The cell proliferation kinetics of 100 human colonic and rectal adenocarcinomas have been studied in vivo by bromodeoxyuridine infusion and multiparameter flow cytometry.
 A total of 97 patients, three with synchronous tumours, consented to receive a single bolus dose of 250 mg between 2.4 and 16 h before curative or palliative surgery.
 By this method, the ploidy pattern, the total and aneuploid labelling indices (LI), the S phase duration (Ts) and the potential doubling time (Tpot) can be estimated.
 Of the tumours 48 were diploid and 52 were aneuploid.
 The mean and median total LI of 100 tumours were 9.0 per cent (range 0.7-22.2 per cent).
 The mean aneuploid LI was 12.1 per cent (median 12.0 per cent, range 2.0-25.5 per cent), and was significantly higher than the total LI (P = 0.01).
 The labelling index alone is not a sufficient indicator of proliferation, because the Ts also varies within and between tumours.
 The intertumour range of the Ts varied from 4.0 to 28.6 h.
 The mean was 14.1 h and the median was 13.1 h.
 The mean Tpot was 5.9 days (median 3.9 days) with a range of 1.7-21.4 days.
 No correlation was found between any kinetic parameters and the Dukes' classification or histological classification.
 The correlation between proliferation and prognosis will be established in due course."
C04,"Primary papillary carcinoma of a thyroglossal duct cyst: report of a case and literature review.
 Thyroglossal duct cysts are the most common anomaly in thyroid development.
 They are twice as frequent as branchial cleft abnormalities and, in children, are second only to enlarged cervical lymph nodes as the cause of neck mass.
 Generally, duct cysts are benign, but 1 per cent of cases may be malignant.
 From the world literature, 114 cases of malignant thyroglossal cysts were available for review.
 With the addition of our own case, we discuss 115 instances of duct cysts.
 The different types of neoplasia described included thyroid papillary carcinoma in 81.7 per cent, mixed papillary-follicular carcinoma in 6.9 per cent, squamous cell carcinoma in 5.2 per cent, follicular and adenocarcinoma in 1.7 per cent each, and malignant struma, epidermoid carcinoma and anaplastic carcinoma in 0.9 per cent each.
 Of the 115 cases surveyed, 35 thyroid glands were examined microscopically; of these, four (11.4 per cent) contained malignant foci.
 Whether these are primary malignancies of the thyroglossal duct cysts or metastases is discussed."
C04,"Solitary thyroid nodule: a prospective evaluation of nuclear scanning and ultrasonography.
 The aim of this study was to assess prospectively the value of thyroid nuclear scans and ultrasound examination in the preoperative investigation of patients with a solitary thyroid nodule.
 Total thyroid lobectomy for a solitary thyroid nodule was performed in 68 cases.
 Each patient had a thyroid isotope scan (except two women who were pregnant) and thyroid ultrasound examination.
 There were 10 (15 per cent) malignant nodules, 11 (16 per cent) benign neoplastic nodules and 47 (69 per cent) benign non-neoplastic nodules.
 All of the patients with malignant nodules who were scanned had a solitary cold nodule on thyroid scan, as did 40 (69 per cent) of those with benign solitary nodules.
 Ultrasound examination of the thyroid suggested correctly that one of 16 (6 per cent) cystic lesions, four of 16 (25 per cent) complex solid-cystic lesions and three of 18 (17 per cent) of solid lesions were malignant.
 One lesion reported as multinodular on ultrasonography and one reported as normal also turned out to be malignant.
 Thyroid isotope scans and ultrasound do not accurately differentiate between benign and malignant conditions and their routine use in the investigation of a solitary thyroid nodule should be abandoned."
C04,"DNA aneuploidy in follicular thyroid neoplasia.
 The potential value of DNA aneuploidy, in distinguishing benign from malignant follicular thyroid neoplasms, was studied.
 The nuclear DNA content of 65 follicular thyroid neoplasms (52 adenomas and 13 carcinomas) was determined by flow cytometric analysis of paraffin embedded material; in 58 cases preparations were technically satisfactory.
 In 22 follicular neoplasms DNA analysis was also performed on fresh material obtained by fine needle aspiration of surgical specimens.
 Cell cycle analysis was performed on both fresh and fixed specimens.
 An aneuploid DNA profile was found on analysis of fixed tissue in eight of 45 (18 per cent) follicular adenomas and four of 13 (31 per cent) follicular carcinomas.
 DNA aneuploidy was also found in six of the 22 (27 per cent) fresh preparations from follicular adenomas.
 The frequency of DNA aneuploidy in apparently benign and malignant follicular neoplasms was similar.
 Follicular thyroid neoplasia are best regarded as a single entity with a low incidence of local and distant spread.
 All follicular neoplasia are therefore best excised."
C04,"Further evaluation of radical surgery following radiotherapy for advanced parotid carcinoma.
 A series of 30 patients who have been treated for advanced carcinoma of the parotid gland using radiotherapy followed by radical surgery is presented.
 Three patients deteriorated during preoperative radiotherapy and remained unfit for surgery; the remaining 27 underwent radical parotidectomy with block dissection of the neck.
 Twelve patients received additional radiotherapy after operation.
 Of those patients undergoing surgery, three have been lost to follow-up, 17 have died and seven remain alive; the period of follow-up ranges from 3 to 133 months.
 Fourteen patients remained free of recurrent disease at death or when last seen, and six patients developed a local recurrence at a medium period of 10.5 (range 3-36) months after surgery.
 For all 30 patients, the cumulative proportion surviving for 5 years was 30 per cent."
C04,"Axial myoclonus of propriospinal origin.
 Three patients are described with nonrhythmic repetitive axial myoclonic jerks causing symmetric flexion of the neck, trunk, hips and knees.
 No electrophysiological evidence of a cortical or brainstem reticular origin for the myoclonus was found.
 In the first patient the axial jerks only occurred spontaneously.
 The latencies of recruitment of spinal segments during a jerk indicated that the discharge arose in the mid thoracic cord and then slowly spread at about 5 ms-1 up and down the cord to involve rostral and caudal segments.
 No structural lesion was identified in this patient.
 In the second patient spontaneous and reflex axial jerks developed following the excision of a cervical haemangioblastoma.
 In the stimulus-induced jerks the relative latencies of muscles innervated by rostral and caudal spinal segments suggested that the myoclonus originated between the upper cervical and midthoracic cord.
 In the final patient, EMG activity during spontaneous and stimulus-induced jerks commenced in the rectus abdominis, and was followed by later activity in muscles innervated by rostral spinal segments, suggesting that the myoclonus originated in the midthoracic cord.
 No structural lesion was identified in this patient.
 Electrophysiological evidence is used to argue a spinal origin for these axial jerks in all 3 cases.
 There are striking features common both to this form of human myoclonus and to long propriospinal pathways identified in animals.
 The new concept of propriospinal myoclonus is suggested."
C04,"Hemodialysis for acute renal failure in patients with hematologic malignancies.
 OBJECTIVE: To assess the prognosis of patients with hematologic malignancies in acute renal failure who require hemodialysis.
 DESIGN: Retrospective study.
 SETTING: ICU.
 PATIENTS: Forty-three consecutive patients.
 METHODS: Prognostic analysis using both univariate and multivariate (stepwise regression) methods.
 RESULTS: Fifteen (35%) patients recovered from acute renal failure and 12 (28%) were discharged from the ICU.
 The prognosis of patients with acute renal failure linked to sepsis is poorer than the prognosis of the patients with acute renal failure from other etiologies.
 Only one patient survived in the former group (n = 26) and 11 in the latter group (n = 17); p less than .0001 in multivariate analysis.
 When accompanied by associated respiratory failure, mortality rate was higher (93% vs.
 33%; p less than .0001).
 The Simplified Acute Physiology Score (SAPS) calculated within the first 24 hr of admission was significantly (p less than .001) related to mortality when the SAPS was greater than or equal to 13.
 The presence of neutropenia and the type of hematologic malignancy were not related to a worse prognosis.
 Tolerance to hemodialysis appeared good, and complications were rare."
C04,"The value of radioimmunoguided surgery in first and second look laparotomy for colorectal cancer.
 Radioimmunoguided surgery (RIGS) using an anti-CEA (A5B7) monoclonal antibody has been assessed in 52 patients (43 primary excisions and nine second look procedures) undergoing surgery for colorectal carcinoma.
 The antibody localized in 97.8 percent of primary tumours and in 88.8 percent of the principal tumor in second look procedures.
 Additional information concerning the extent of primary tumor was obtained in 11 of 43 patients (25.5 percent) undergoing excision of primary carcinoma and five of nine patients (55 percent) in the second look series.
 Incorrect information was obtained about the extent of the primary tumour in six patients (11.3 percent), whereas no incorrect information was obtained during second look procedures.
 RIGS correctly predicted the subsequent Dukes' staging in 77 percent of first look cases (sensitivity 65 percent, specificity 90 percent), although accurate identification of individual nodes was impossible.
 The technique influenced the surgical procedure performed in 2 of 43 cases (4.6 percent) in primary surgery and in three of nine patients undergoing second look laparotomy (33 percent).
 RIGS in primary colorectal carcinoma may provide additional information concerning extent of locally advanced tumors in particular and the principle that the subsequent surgery may be influenced has been established.
 The technique appears to have a greater role in second look procedures where it may help determine the extent of recurrent tumour.
 Larger follow-up series are required to define how the additional information provided by this technique may best be exploited."
C04,"Nuclear shape as a prognostic discriminant in colorectal carcinoma.
 In search for a more reliable prognostic discriminant, a retrospective analysis of 100 cases of colorectal carcinoma having undergone curative resection and followed for at least 5 years were assessed by nuclear morphometry.
 Each case was staged according to the Dukes' classification as well as graded histologically.
 For all patients in this series, the perimeter, area, and nuclear shape factor of 50 interphase nuclei were determined for each carcinoma.
 The information was obtained through the use of an image analysis system by tracing the nuclear profiles (magnification 1000x) as digitized on a video screen.
 The nuclear shape factor was defined as the degree of circularity of the nucleus, a perfect circle recorded as 1.0.
 A nuclear shape factor greater than 0.84 was associated with poor outcome.
 Multiple regression models showed that the single nuclear parameter of the shape factor was the most highly significant predictor of survival (P less than 0.0001).
 This variable remained highly significant even when corrected for sex, age, histologic grade, and Dukes' classification.
 These findings indicate that a nuclear shape factor greater than or equal to 0.84 as determined by nuclear morphometry is an independent morphometric nuclear variable of great importance in the prognosis of large bowel carcinoma."
C04,"Primary de novo adenocarcinoma of the colon measuring 8 mm in diameter with lymph node metastases. Report of a case.
 Colonic adenocarcinomas measuring less than 10 mm are rare.
 Herein, we report a carcinoma measuring 8 mm in diameter associated with subserosal extension through a ""locus minoris resistentiae"" and metastases to lymph nodes, an association not previously reported.
 No residual adenomatous tissue was found, suggesting a de novo carcinoma."
C04,"Dysplasia and DNA aneuploidy in a pelvic pouch. Report of a case.
 A patient with an 18-year history of ulcerative colitis was operated on with colectomy, mucosal proctectomy, ileoanal anastomosis, and an S-type pelvic pouch due to intractable chronic continuous disease.
 The patient was followed by endoscopic controls and biopsy sampling from the pouch at regular intervals.
 A gradual development of severe atrophy in the ileal mucosa was followed by the development of low grade dysplasia.
 At the most recent endoscopic control, 4 years after the construction of the pouch, biopsies were sampled also for flow cytometric DNA analyses.
 DNA aneuploidy was detected in a biopsy from the center of the pouch, and a biopsy taken immediately adjacent showed low grade dysplasia.
 These findings underline the importance of endoscopic follow-up after construction of a pelvic pouch and focus attention to the potential of malignant transformation of the mucosa."
C04,"Development and characterization of a new, highly specific antibody to the human chorionic gonadotropin-beta fragment.
 In addition to high concentrations of hCG, pregnancy urine contains even higher concentrations of a fragment of the hCG beta-subunit.
 This biologically inactive material complicates immunological measurement of hCG, since it cross-reacts with many polyclonal and monoclonal antibodies to the hCG beta-subunit that are employed for assays of hCG in urine.
 Although we and others have developed antibodies to this fragment, specific measurement of the fragment in the presence of free hCG beta has remained difficult due to intrinsic cross-reactivity of these antibodies with the intact hCG beta.
 Rather than attempt to increase specificity by assay optimization, we developed a new, highly specific monoclonal antibody, designated B210, which cross-reacts less than 0.1% with the free hCG beta-subunit in both liquid and solid phase immunoassay formats.
 We have used this new monoclonal antibody in immunoradiometric assays to measure specifically the hCG beta fragment in urine throughout pregnancy as well as in the sera of two individuals with cancers producing the hCG beta-subunit.
 We discovered that the hCG beta fragment can bind three monoclonal antibodies simultaneously, indicating that although the epitope for antibody B210 is a new determinant exposed on the hCG beta fragment and not on intact hCG or on free hCG beta-subunit, the hCG beta fragment retains at least two other hCG beta-related epitopes intact, i.e.
 those that bind monoclonal antibodies B108 and B201."
C04,"Calcium transport by plasma membranes from a glucose-responsive rat insulinoma.
 Inside-out plasma membrane vesicles from a glucose-responsive rat insulinoma showed an ATP- and Mg2(+)-dependent uptake of Ca2+.
 The Km (concentration giving half-maximal activity) for Ca2+ was 60 nM.
 In the presence of 0.4 microM free Ca2+, the Km for ATP was 15 microM, and the Km for Mg2+ was 4 microM.
 Glucose (30 mM) decreased Ca2+ uptake by 50%, while other insulin secretagogues had no effect, except for glyceraldehyde, which stimulated Ca2+ uptake.
 Calmodulin increased the uptake of Ca2+, while trifluoperazine and vanadate inhibited the uptake.
 The Ca2(+)- and Mg2(+)-dependent ATPase from this tumor has a 10- to 20-fold higher requirement for Ca2+, which suggests that this enzyme is not responsible for Ca2+ transport, rather, Ca2+ transport activity represents only a small fraction of the total Ca2(+)-ATPase activity.
 The physiological importance of Ca2+ transport in insulin secretion is evident from the inhibition of Ca2+ uptake by glucose, which leads to a decrease in Ca2+ efflux from the cell.
 This inhibition would lead to an increase in intracellular free Ca2+ and insulin release."
C04,"Transcriptional regulation of ferritin messenger ribonucleic acid levels by insulin in cultured rat glioma cells.
 Recent data have shown that ferritin, a ubiquitous protein, has a role as a regulator of cellular differentiation.
 In the present study we have investigated the expression of ferritin mRNAs in cultured C6 cells, a rat glioma cell line, in response to insulin, which has an important role in cellular growth and differentiation.
 Insulin stimulated steady state levels of both ferritin heavy chain and ferritin light chain mRNAs.
 An increase in the level of ferritin heavy or light chain mRNA was detected after 2 h of incubation with insulin, and a plateau was reached after 48 h for heavy chain mRNA and after 72 h for light chain mRNA.
 The responses were dose-dependent and were maximal at 100 nM for both mRNAs.
 Treatment of cells with actinomycin-D showed that insulin had no effect on the posttranscriptional stability of these mRNAs.
 Actinomycin-D inhibited insulin-induced accumulation of both mRNAs, suggesting transcriptional stimulation of ferritin genes by insulin.
 A nuclear run-on assay showed that the insulin-induced increase in ferritin heavy chain mRNA was due to an increase in the rate of gene transcription.
 We also demonstrated that insulin-like growth factor-I (IGF-I) increased ferritin heavy and light chain mRNA levels in a dose-dependent fashion, and that the maximum effect was obtained at a concentration of 10 nM on both mRNA levels.
 IGF-I was not only 10-fold more potent, but the absolute level of maximum stimulation was also about 2-fold greater than that for insulin.
 The combination of insulin (100 nM) and IGF-I (10 nM) showed no additive effect.
 The results suggested that the ferritin heavy and light chain genes are transcriptionally regulated by insulin and influenced by IGF-I."
C04,"Regulation of insulin, epidermal growth factor, and transforming growth factor-alpha levels by growth factor-degrading enzymes.
 The mechanisms by which growth factors are degraded and the role this process plays in the regulation of cell growth are not well understood.
 Insulin degradation is believed to be mediated by a specific metalloprotease, insulin-degrading enzyme (IDE).
 We have previously shown that IDE can also degrade transforming growth factor-alpha (TGF alpha), but not epidermal growth factor (EGF), in vitro.
 This selectivity was surprising, since TGF alpha and EGF are structurally similar and bind to the same receptor with comparable affinities.
 Using a spectrum of protease inhibitors, we have now analyzed the degradation of TGF alpha, EGF, and insulin by human hepatoma HepG2 cells.
 The results suggest that bacitracin-sensitive metalloproteases are involved in the degradation of TGF alpha and EGF as well as insulin, and that the degradation of TGF alpha, but not EGF, is mediated in part by IDE.
 Inhibiting the activity of these metalloproteases decreased growth factor depletion, suggesting that these enzymes play an important role in the control of extracellular growth factor levels.
 The existence of separate degradative pathways for EGF and TGF alpha may explain how the two factors exert differential effects in some systems, and degradation of TGF alpha by IDE would provide a possible mechanism for interaction between the insulin and TGF alpha/EGF signalling systems."
C04,"Effects of hepatitis B virus, alcohol drinking, cigarette smoking and familial tendency on hepatocellular carcinoma.
 Independent and interactive effects related to the development of hepatocellular carcinoma were assessed using a community-based case-control study for hepatitis B virus, habitual alcohol drinking, cigarette smoking, peanut consumption and history of hepatocellular carcinoma among the immediate family.
 All 200 male newly diagnosed hepatocellular carcinoma patients were recruited consecutively through the period of study as the case group from two teaching medical centers in northern and southern Taiwan.
 Healthy community residents matched one-to-one with cases on age, sex, ethnic group and residential area were selected as the control group.
 The carrier status of HBsAg and HBeAg was determined by blind radioimmunoassays, and other risk factors were obtained through standardized interviews according to a structured questionnaire.
 Conditional logistic regression analysis showed a significant association between hepatocellular carcinoma and the carrier status of HBsAg and HBeAg with an odds ratio of 16.7 and 56.5, respectively, for carriers of HBsAg alone and for carriers of both HBsAg and HBeAg.
 There was a dose-response relationship between cigarette smoking and hepatocellular carcinoma with an odds ratio of 1.1, 1.5 and 2.6, respectively, for those who smoked 1 to 10, 11 to 20 and more than 20 cigarettes a day.
 A significant association with hepatocellular carcinoma was also observed for the habitual alcohol consumer with an odds ratio of 3.4.
 Those whose immediate family had a history of hepatocellular carcinoma were more likely to have the disease develop, with an odds ratio of 4.6.
 However, the frequency of peanut consumption was not significantly associated with hepatocellular carcinoma."
C04,"Transcatheter oily chemoembolization in the management of advanced hepatocellular carcinoma in cirrhosis: results of a Western comparative study in 60 patients.
 Transcatheter oily chemoembolization is widely used as palliative therapy for inoperable hepatocellular carcinoma in high-incidence Asiatic areas.
 To assess its usefulness in the Western form of this cancer, 30 French patients were treated between 1987 and 1990 by intraarterial hepatic injection of a Lipiodol-doxorubicin emulsion followed by embolization with 0.5 to 1 mm gelatin sponge particles.
 The number of procedures ranged from one to five.
 All patients had advanced, symptomatic and inoperable hepatocellular carcinoma (Okuda's staging: I, n = 8; II, n = 14; III, n = 8); none was found under systematic screening.
 All had underlying cirrhosis (Child-Pugh's class: A, n = 15; B, n = 12; C, n = 3) that was alcoholic in origin in 27 cases and posthepatitic B in origin in 3 cases.
 The results of the treatment were assessed by comparison with a group of 30 untreated patients admitted to the same unit between 1984 and 1987.
 Patients of both groups were closely matched for clinical presentation, global disease staging and precise anatomical extension.
 The overall 1- and 2-yr survival rate was 59% and 30%, respectively, for the treated patients vs.
 0% at 1 yr for the untreated patients.
 The latter all died from local disease with end-stage liver failure and/or uncontrollable variceal bleeding.
 In the former, the three patients with Child's class C cirrhosis died after the first procedure.
 During the follow-up (range = 3 to 26 mo), 11 additional patients died, 8 from metastatic generalization."
C04,"Usefulness of pulsed Doppler ultrasound in detection of angiographically evident recurrence of hepatocellular carcinoma after arterial embolization treatment.
 Because hepatocellular carcinoma treated by transcatheter arterial embolization often regains its size, routine follow-up is necessary.
 The usefulness of pulsed Doppler ultrasound for detection of this type of recurrence was compared with ultrasonography and computed tomography in 21 such hepatocellular carcinomas.
 Of 15 hepatocellular carcinomas diagnosed by angiography as showing recurrence, four were detected with ultrasonography and five were detected with computed tomography.
 Doppler signals were obtained in the peripheral portions corresponding to tumor vessels or stains on angiograms in 14 of these 15 hepatocellular carcinomas, but they were undetectable in six hepatocellular carcinomas with no recurrence.
 All signals disappeared after transcatheter arterial embolization.
 One false-negative hepatocellular carcinoma with pulsed Doppler ultrasound showed faint tumor stains on angiograms; these were also negative on ultrasonography and computed tomography.
 Pulsed Doppler ultrasound may be superior to ultrasonography and computed tomography as a routine procedure to detect the recurrence of hepatocellular carcinoma treated by transcatheter arterial embolization."
C04,"Mucin production by human colonic carcinoma cells correlates with their metastatic potential in animal models of colon cancer metastasis.
 Patients with mucinous colorectal cancers characteristically present with advanced disease, however, the relationship between mucin production by colon cancer cells and their metastatic potential remains unclear.
 We therefore sought to define the relationship between mucin production by human colon cancer cells and metastatic ability by employing animal models of colon cancer metastasis.
 LS LiM 6, a colon carcinoma cell line with high liver metastasizing ability during cecal growth in nude mice produced twofold more metabolically labeled intracellular mucin and secreted four- to fivefold more mucin into the culture medium compared to poorly metastatic parental line LS174T.
 This was accompanied by a similar elevation in poly(A)+ RNA detected by blot hybridization with a human intestinal mucin cDNA probe, and increases in mucin core carbohydrate antigens determined immunohistochemically.
 Variants of LS174T selected for high (HM 7) or low (LM 12) mucin synthesizing capacity also yielded metastases after cecal growth and colonized the liver after splenic-portal injection in proportion to their ability to produce mucin.
 Inhibition of mucin glycosylation by the arylglycoside benzyl-alpha-N-acetyl-galactosamine greatly reduced liver colonization after splenic-portal injection of the tumor cells.
 These data suggest that mucin production by human colon cancer cells correlates with their metastatic potential and affects their ability to colonize the liver in experimental model systems."
C04,"Acquired cisplatin resistance in human ovarian cancer cells is associated with enhanced repair of cisplatin-DNA lesions and reduced drug accumulation.
 Studies were undertaken to investigate acquired resistance to cisplatin in human ovarian cancer cells.
 The cell lines A2780 and A2780/CP70 were studied to assess their respective characteristics of drug accumulation and efflux, cytosolic inactivation of drug, and DNA repair.
 All experiments were performed using 1-h drug exposures.
 The A2780/CP70 cell line was 13-fold more resistant to cisplatin than A2780 cells.
 When studied at their respective IC50 doses, drug accumulation rates were similar for the two cell lines.
 However, the resistant cell line was twofold more efficient at effluxing drug, which was associated with reduced total drug accumulation for equivalent micromolar drug exposures.
 At equivalent levels of total cellular drug accumulation, the two cell lines formed the same levels of cisplatin-DNA damage, suggesting that cytosolic inactivation of drug does not contribute to the differential in resistance between these cell lines.
 Resistant cells were also twofold more efficient at repairing cisplatin-DNA lesions in cellular DNA and in transfected plasmid DNA.
 We conclude that in these paired cell lines, alterations in drug uptake/efflux and in DNA repair are the major contributing factors to acquired resistance to cisplatin."
C04,"Evidence that tumor necrosis factor plays a pathogenetic role in the paraneoplastic syndromes of cachexia, hypercalcemia, and leukocytosis in a human tumor in nude mice.
 Recently, we have established a human squamous cell carcinoma of the maxilla (called MH-85) associated with hypercalcemia, leukocytosis, and cachexia in culture.
 MH-85 tumor cells caused the same paraneoplastic syndromes in tumor-bearing nude mice.
 We found that there was a sixfold increase in splenic size in MH-85 tumor-bearing mice.
 This increase paralleled tumor growth and was reversed by surgical removal of the tumor.
 Splenectomy in nude mice 1 wk before or 6 wk after tumor inoculation resulted in a decrease in tumor growth, and impairment of hypercalcemia, leukocytosis, and cachexia.
 In MH-85 tumor-bearing animals that had been pretreated by splenectomy, intravenous injection of fresh normal spleen cells caused an immediate reversal of leukocytosis, hypercalcemia, and cachexia.
 Since the presence of cachexia in both the patient and the mice carrying the tumor suggested tumor necrosis factor (TNF) may be overproduced, we injected polyclonal neutralizing antibodies raised against murine TNF into tumor-bearing mice.
 There was a rapid and reproducible decrease in blood ionized calcium, accompanied by suppression of osteoclast activity.
 No changes in blood ionized calcium were seen in mice injected with normal immune sera.
 In addition, there was an increase in body weight and decrease in white cell count.
 Plasma immunoreactive TNF was increased almost fourfold in tumor-bearing nude mice compared with control nude mice.
 Although TNF activity was undetectable in MH-85 culture supernatants, cells of the macrophage lineage, including spleen cells, released increased amounts of TNF when cultured with MH-85 tumor-conditioned media.
 These results suggest that splenic cytokines such as TNF may influence the development of the paraneoplastic syndromes of hypercalcemia, leukocytosis, and cachexia in these animals, as well as tumor growth.
 They also show that paraneoplastic syndromes may be due to factors produced by normal host cells stimulated by the presence of the tumor."
